file_accession	tier	file_set	donors	days	donor_days	content_type	file_format	size_bytes	md5sum	download_url	s3_uri
IGVFFI3791WOAH	raw	IGVFDS2186PCOF	C39	12	C39:12	reads	fastq	7626325979	1cd9012d5a2a4604238430a40adc8965	https://api.data.igvf.org/sequence-files/IGVFFI3791WOAH/@@download/IGVFFI3791WOAH.fastq.gz	s3://igvf-public/2024/11/17/ab414ac0-3d87-429d-8100-4ec2a9757602/IGVFFI3791WOAH.fastq.gz
IGVFFI4212BRFQ	raw	IGVFDS2186PCOF	C39	12	C39:12	reads	fastq	7744352338	27ed67da05f9d4674d2517ede99ce08d	https://api.data.igvf.org/sequence-files/IGVFFI4212BRFQ/@@download/IGVFFI4212BRFQ.fastq.gz	s3://igvf-public/2024/11/17/55a03603-aeab-49bf-ab0d-a600a1bc73b1/IGVFFI4212BRFQ.fastq.gz
IGVFFI6398HWNU	raw	IGVFDS2186PCOF	C39	12	C39:12	reads	fastq	7864047138	9f7ef80d69fb20086e97afb515c385cc	https://api.data.igvf.org/sequence-files/IGVFFI6398HWNU/@@download/IGVFFI6398HWNU.fastq.gz	s3://igvf-public/2024/11/17/619673cd-75aa-4ddf-88e7-4bbee6daf22f/IGVFFI6398HWNU.fastq.gz
IGVFFI7948EUIX	raw	IGVFDS2186PCOF	C39	12	C39:12	reads	fastq	7775664812	2efa36f23cef56b108ae503769a21d6d	https://api.data.igvf.org/sequence-files/IGVFFI7948EUIX/@@download/IGVFFI7948EUIX.fastq.gz	s3://igvf-public/2024/11/17/5d0e33d6-22a4-46f0-8112-a9e78ac81d35/IGVFFI7948EUIX.fastq.gz
IGVFFI8118YTVT	raw	IGVFDS2186PCOF	C39	12	C39:12	reads	fastq	7866858648	3e9e197284e89786c6add3b43ec5618d	https://api.data.igvf.org/sequence-files/IGVFFI8118YTVT/@@download/IGVFFI8118YTVT.fastq.gz	s3://igvf-public/2024/11/17/31f7f4a0-4862-4325-b9c0-7c0a59446768/IGVFFI8118YTVT.fastq.gz
IGVFFI8711OWAV	raw	IGVFDS2186PCOF	C39	12	C39:12	reads	fastq	7700550564	d206339943e7913a3acc0f79486c1f88	https://api.data.igvf.org/sequence-files/IGVFFI8711OWAV/@@download/IGVFFI8711OWAV.fastq.gz	s3://igvf-public/2024/11/17/914dda48-2cc4-41d2-893f-ea4bb8d91cd2/IGVFFI8711OWAV.fastq.gz
IGVFFI2533UFES	raw	IGVFDS8308NSRV	C39	14	C39:14	reads	fastq	5822254613	467bffd52bb8186283673b5b1742e5b8	https://api.data.igvf.org/sequence-files/IGVFFI2533UFES/@@download/IGVFFI2533UFES.fastq.gz	s3://igvf-public/2024/11/17/51e4b31b-ac9f-4cfe-aec0-e64517451acb/IGVFFI2533UFES.fastq.gz
IGVFFI4030WVWW	raw	IGVFDS8308NSRV	C39	14	C39:14	reads	fastq	5821935701	d8f40bdccc383bf39d215e3f80be0497	https://api.data.igvf.org/sequence-files/IGVFFI4030WVWW/@@download/IGVFFI4030WVWW.fastq.gz	s3://igvf-public/2024/11/17/d1cec0e9-3b3b-4835-9c59-3e8a61bd02b3/IGVFFI4030WVWW.fastq.gz
IGVFFI4781XFCT	raw	IGVFDS8308NSRV	C39	14	C39:14	reads	fastq	5736305988	d3657771cc972e74564462c26e8425dc	https://api.data.igvf.org/sequence-files/IGVFFI4781XFCT/@@download/IGVFFI4781XFCT.fastq.gz	s3://igvf-public/2024/11/17/d0ee03b3-ed62-48af-9631-cdb492e83f68/IGVFFI4781XFCT.fastq.gz
IGVFFI5034WBWM	raw	IGVFDS8308NSRV	C39	14	C39:14	reads	fastq	5638609150	b338eac70728f1a9ccec4ecab6a4a21d	https://api.data.igvf.org/sequence-files/IGVFFI5034WBWM/@@download/IGVFFI5034WBWM.fastq.gz	s3://igvf-public/2024/11/17/e648fd27-c132-4d8c-bd16-7807e5352d60/IGVFFI5034WBWM.fastq.gz
IGVFFI7864AJGM	raw	IGVFDS8308NSRV	C39	14	C39:14	reads	fastq	5778358264	4c76f2a9d5251c1cb21351c2338bb762	https://api.data.igvf.org/sequence-files/IGVFFI7864AJGM/@@download/IGVFFI7864AJGM.fastq.gz	s3://igvf-public/2024/11/17/b5530682-c880-48aa-aa71-dcf35d441f04/IGVFFI7864AJGM.fastq.gz
IGVFFI8697VDOS	raw	IGVFDS8308NSRV	C39	14	C39:14	reads	fastq	5697376293	44b73d83a13f243a20b773833b688c65	https://api.data.igvf.org/sequence-files/IGVFFI8697VDOS/@@download/IGVFFI8697VDOS.fastq.gz	s3://igvf-public/2024/11/17/f56d529f-8151-4911-a7cb-4c9d7dc34d64/IGVFFI8697VDOS.fastq.gz
IGVFFI9564UGNQ	raw	IGVFDS8308NSRV	C39	14	C39:14	reads	fastq	5759882971	754612ab341168ae9662e9b3463057a3	https://api.data.igvf.org/sequence-files/IGVFFI9564UGNQ/@@download/IGVFFI9564UGNQ.fastq.gz	s3://igvf-public/2024/11/17/49a48ca8-1eb7-4a85-a68e-1e2eee9c7759/IGVFFI9564UGNQ.fastq.gz
IGVFFI9602SVTH	raw	IGVFDS8308NSRV	C39	14	C39:14	reads	fastq	5802018992	a1a8e7c224ea0e64c0599fb01e78bca8	https://api.data.igvf.org/sequence-files/IGVFFI9602SVTH/@@download/IGVFFI9602SVTH.fastq.gz	s3://igvf-public/2024/11/17/51e4f9dd-6a77-42c6-aa36-73c7b658757c/IGVFFI9602SVTH.fastq.gz
IGVFFI2719MMCJ	raw	IGVFDS6555BIHA	C39	16	C39:16	reads	fastq	6072339568	6e073677f9c3240e040978a251fc5f27	https://api.data.igvf.org/sequence-files/IGVFFI2719MMCJ/@@download/IGVFFI2719MMCJ.fastq.gz	s3://igvf-public/2024/11/17/9ac93cab-f0c1-4210-9c8c-8bcf60b9f7ef/IGVFFI2719MMCJ.fastq.gz
IGVFFI2852YYTI	raw	IGVFDS6555BIHA	C39	16	C39:16	reads	fastq	6024199371	174703dba9817aa1cccdac599cd9bc0a	https://api.data.igvf.org/sequence-files/IGVFFI2852YYTI/@@download/IGVFFI2852YYTI.fastq.gz	s3://igvf-public/2024/11/17/58dfb9bb-061e-4c6e-b815-d9399b9a2750/IGVFFI2852YYTI.fastq.gz
IGVFFI3136LSSS	raw	IGVFDS6555BIHA	C39	16	C39:16	reads	fastq	6076711543	04e16eff6c2066b09f29b091f007ad96	https://api.data.igvf.org/sequence-files/IGVFFI3136LSSS/@@download/IGVFFI3136LSSS.fastq.gz	s3://igvf-public/2024/11/17/fa5f0d0c-40db-401f-a332-faeb77d0e49c/IGVFFI3136LSSS.fastq.gz
IGVFFI3141XGYR	raw	IGVFDS6555BIHA	C39	16	C39:16	reads	fastq	6010968232	3c81914762e17b506508e1db359b38ce	https://api.data.igvf.org/sequence-files/IGVFFI3141XGYR/@@download/IGVFFI3141XGYR.fastq.gz	s3://igvf-public/2024/11/17/17ab8cdc-8ac0-48e2-a7fd-aede2f5e0480/IGVFFI3141XGYR.fastq.gz
IGVFFI3781HCPA	raw	IGVFDS6555BIHA	C39	16	C39:16	reads	fastq	6053062415	dd8be724d1a4d1f236178cc1213c060c	https://api.data.igvf.org/sequence-files/IGVFFI3781HCPA/@@download/IGVFFI3781HCPA.fastq.gz	s3://igvf-public/2024/11/17/34f6df95-00b2-4ec9-98c1-af06a6adacb9/IGVFFI3781HCPA.fastq.gz
IGVFFI4868DENS	raw	IGVFDS6555BIHA	C39	16	C39:16	reads	fastq	5992017429	ae0d614a1550059c4de7f81b783b52f7	https://api.data.igvf.org/sequence-files/IGVFFI4868DENS/@@download/IGVFFI4868DENS.fastq.gz	s3://igvf-public/2024/11/17/3c135a34-27b3-4fda-ba4b-aec4043ba5e1/IGVFFI4868DENS.fastq.gz
IGVFFI6528XQYS	raw	IGVFDS6555BIHA	C39	16	C39:16	reads	fastq	5912603904	936f4ac956c79cac9d7188c2b439e358	https://api.data.igvf.org/sequence-files/IGVFFI6528XQYS/@@download/IGVFFI6528XQYS.fastq.gz	s3://igvf-public/2024/11/17/8edc1d8a-93d1-468d-9aae-9e5020fc8204/IGVFFI6528XQYS.fastq.gz
IGVFFI7453JKSM	raw	IGVFDS6555BIHA	C39	16	C39:16	reads	fastq	5967439733	a3affe50ca9bbda5cff795c8d4a9aece	https://api.data.igvf.org/sequence-files/IGVFFI7453JKSM/@@download/IGVFFI7453JKSM.fastq.gz	s3://igvf-public/2024/11/17/893eeaa7-cdd1-430e-abbc-056c57e0062c/IGVFFI7453JKSM.fastq.gz
IGVFFI0214EZCW	raw	IGVFDS7181HIBH	C39	18	C39:18	reads	fastq	5478601115	e8956b369d5b21165031a8d07d8f3639	https://api.data.igvf.org/sequence-files/IGVFFI0214EZCW/@@download/IGVFFI0214EZCW.fastq.gz	s3://igvf-public/2024/11/17/3656b9d0-b69f-4a61-bedb-07298a8eea55/IGVFFI0214EZCW.fastq.gz
IGVFFI2050PQKL	raw	IGVFDS7181HIBH	C39	18	C39:18	reads	fastq	5555537328	c24d2c466a974a23cf2cbe5c8d9bb8c1	https://api.data.igvf.org/sequence-files/IGVFFI2050PQKL/@@download/IGVFFI2050PQKL.fastq.gz	s3://igvf-public/2024/11/17/1bf240a4-fbdc-4f2a-ab8b-e308d52a4dba/IGVFFI2050PQKL.fastq.gz
IGVFFI2552NVJE	raw	IGVFDS7181HIBH	C39	18	C39:18	reads	fastq	5467441691	ddd1f561580fbe235df4592d396e5a79	https://api.data.igvf.org/sequence-files/IGVFFI2552NVJE/@@download/IGVFFI2552NVJE.fastq.gz	s3://igvf-public/2024/11/17/edea33ce-f4a2-4da3-80e3-7e8414f1a1d7/IGVFFI2552NVJE.fastq.gz
IGVFFI5718PPRU	raw	IGVFDS7181HIBH	C39	18	C39:18	reads	fastq	5349294000	626e5aa2999361b9a7dee37998396ceb	https://api.data.igvf.org/sequence-files/IGVFFI5718PPRU/@@download/IGVFFI5718PPRU.fastq.gz	s3://igvf-public/2024/11/17/c9780b0f-04be-43e1-88bf-67d42c0aaa3e/IGVFFI5718PPRU.fastq.gz
IGVFFI6571IHMT	raw	IGVFDS7181HIBH	C39	18	C39:18	reads	fastq	5357095830	0577b7682af2c2a12cb43f5c44bf86ce	https://api.data.igvf.org/sequence-files/IGVFFI6571IHMT/@@download/IGVFFI6571IHMT.fastq.gz	s3://igvf-public/2024/11/17/3fba71fc-f767-4f99-b1cb-809487226d52/IGVFFI6571IHMT.fastq.gz
IGVFFI7284DWHV	raw	IGVFDS7181HIBH	C39	18	C39:18	reads	fastq	5509941340	4c430c2269b9de733423450e967d5c53	https://api.data.igvf.org/sequence-files/IGVFFI7284DWHV/@@download/IGVFFI7284DWHV.fastq.gz	s3://igvf-public/2024/11/17/465aa655-5cf0-4934-a9b3-ea3490c54269/IGVFFI7284DWHV.fastq.gz
IGVFFI8574JERN	raw	IGVFDS7181HIBH	C39	18	C39:18	reads	fastq	5434882901	fa1c19e9e0ceb9dfb3f36221d6d5f93c	https://api.data.igvf.org/sequence-files/IGVFFI8574JERN/@@download/IGVFFI8574JERN.fastq.gz	s3://igvf-public/2024/11/17/8fe5658c-4c3b-4c52-a46f-139d2e1fc1fd/IGVFFI8574JERN.fastq.gz
IGVFFI9293LYTT	raw	IGVFDS7181HIBH	C39	18	C39:18	reads	fastq	5577973341	a64181b0b22230acc0a8cb53570da4ea	https://api.data.igvf.org/sequence-files/IGVFFI9293LYTT/@@download/IGVFFI9293LYTT.fastq.gz	s3://igvf-public/2024/11/17/15df0d42-348c-4a32-895d-6d6a8eb4a43d/IGVFFI9293LYTT.fastq.gz
IGVFFI1125SZHP	raw	IGVFDS4550ZOKS	C39	1	C39:1	reads	fastq	5924348565	96418af68911c7c50eec7d9d4869f66e	https://api.data.igvf.org/sequence-files/IGVFFI1125SZHP/@@download/IGVFFI1125SZHP.fastq.gz	s3://igvf-public/2024/11/17/2d580a76-2753-49cb-95f4-4c92bf61e152/IGVFFI1125SZHP.fastq.gz
IGVFFI1503NRQW	raw	IGVFDS4550ZOKS	C39	1	C39:1	reads	fastq	5881080708	6544a3e9c76637c2a5c6b2aac43bc3c4	https://api.data.igvf.org/sequence-files/IGVFFI1503NRQW/@@download/IGVFFI1503NRQW.fastq.gz	s3://igvf-public/2024/11/17/bf63694d-1036-42b0-9b85-03de4047d6fe/IGVFFI1503NRQW.fastq.gz
IGVFFI2368GVGH	raw	IGVFDS4550ZOKS	C39	1	C39:1	reads	fastq	5856523669	3416b5db04d088236ef450ac942be4b6	https://api.data.igvf.org/sequence-files/IGVFFI2368GVGH/@@download/IGVFFI2368GVGH.fastq.gz	s3://igvf-public/2024/11/17/f808d712-81cc-4629-8222-6aea0e6bde54/IGVFFI2368GVGH.fastq.gz
IGVFFI6397XJCH	raw	IGVFDS4550ZOKS	C39	1	C39:1	reads	fastq	5773315616	62cd6c9baaba5756f213d75e45c8b539	https://api.data.igvf.org/sequence-files/IGVFFI6397XJCH/@@download/IGVFFI6397XJCH.fastq.gz	s3://igvf-public/2024/11/17/88de0a93-551c-4838-8847-2476085f8d0a/IGVFFI6397XJCH.fastq.gz
IGVFFI6813OSCW	raw	IGVFDS4550ZOKS	C39	1	C39:1	reads	fastq	5928263235	e669f96542ff0fa7f106d0d8e32f2742	https://api.data.igvf.org/sequence-files/IGVFFI6813OSCW/@@download/IGVFFI6813OSCW.fastq.gz	s3://igvf-public/2024/11/17/d9fe72da-14d6-44b9-a370-a41894580510/IGVFFI6813OSCW.fastq.gz
IGVFFI7669OWGT	raw	IGVFDS4550ZOKS	C39	1	C39:1	reads	fastq	5998520861	82a12b81791b7098f748eb139b294705	https://api.data.igvf.org/sequence-files/IGVFFI7669OWGT/@@download/IGVFFI7669OWGT.fastq.gz	s3://igvf-public/2024/11/17/f970008c-e909-4fd0-b70a-07348b754d1f/IGVFFI7669OWGT.fastq.gz
IGVFFI8017DLSI	raw	IGVFDS4550ZOKS	C39	1	C39:1	reads	fastq	5973708339	6a57a808dba89d3411bc020a7c3dc762	https://api.data.igvf.org/sequence-files/IGVFFI8017DLSI/@@download/IGVFFI8017DLSI.fastq.gz	s3://igvf-public/2024/11/17/4a154102-2eed-4482-8ee2-27db28fdfb38/IGVFFI8017DLSI.fastq.gz
IGVFFI9148XLTP	raw	IGVFDS4550ZOKS	C39	1	C39:1	reads	fastq	5929371825	c6a1b4eade953415844ced90e311b396	https://api.data.igvf.org/sequence-files/IGVFFI9148XLTP/@@download/IGVFFI9148XLTP.fastq.gz	s3://igvf-public/2024/11/17/7807cbee-da79-4303-a41b-2f49162f96b6/IGVFFI9148XLTP.fastq.gz
IGVFFI0915BQHY	raw	IGVFDS7889GEQS	C39	3	C39:3	reads	fastq	6705535550	c37d8712bd2b479249d89666afcaa894	https://api.data.igvf.org/sequence-files/IGVFFI0915BQHY/@@download/IGVFFI0915BQHY.fastq.gz	s3://igvf-public/2024/11/17/69775a45-c24c-424a-9641-e18859541ea1/IGVFFI0915BQHY.fastq.gz
IGVFFI1055BFIR	raw	IGVFDS7889GEQS	C39	3	C39:3	reads	fastq	6743955049	a501e80d84759f2f00f4ebdfcd312eec	https://api.data.igvf.org/sequence-files/IGVFFI1055BFIR/@@download/IGVFFI1055BFIR.fastq.gz	s3://igvf-public/2024/11/17/47d21cb7-a473-42f6-8b97-e530023a95c1/IGVFFI1055BFIR.fastq.gz
IGVFFI3020NEOA	raw	IGVFDS7889GEQS	C39	3	C39:3	reads	fastq	6540297919	09f0f5938035925c4e53d79c242fc621	https://api.data.igvf.org/sequence-files/IGVFFI3020NEOA/@@download/IGVFFI3020NEOA.fastq.gz	s3://igvf-public/2024/11/17/cc3b97e7-e4f1-486b-bd71-fd628cf2687f/IGVFFI3020NEOA.fastq.gz
IGVFFI3403WBPL	raw	IGVFDS7889GEQS	C39	3	C39:3	reads	fastq	6661315902	1f752eb3919529df7d32ac226c9c2dbe	https://api.data.igvf.org/sequence-files/IGVFFI3403WBPL/@@download/IGVFFI3403WBPL.fastq.gz	s3://igvf-public/2024/11/17/b51f4c2f-a589-40bd-bb7f-2c2ee2daa159/IGVFFI3403WBPL.fastq.gz
IGVFFI5029HGQI	raw	IGVFDS7889GEQS	C39	3	C39:3	reads	fastq	6572101978	0f428a5ad4e72f4cdea51bb9e4531e90	https://api.data.igvf.org/sequence-files/IGVFFI5029HGQI/@@download/IGVFFI5029HGQI.fastq.gz	s3://igvf-public/2024/11/17/1d84165d-f189-4961-9779-f2c87b84edd6/IGVFFI5029HGQI.fastq.gz
IGVFFI5628TGDN	raw	IGVFDS7889GEQS	C39	3	C39:3	reads	fastq	6504745688	64cc578234bce229651f8393cd96795c	https://api.data.igvf.org/sequence-files/IGVFFI5628TGDN/@@download/IGVFFI5628TGDN.fastq.gz	s3://igvf-public/2024/11/17/2233fff7-da81-430b-b361-c9c02e40fa65/IGVFFI5628TGDN.fastq.gz
IGVFFI7093FHGJ	raw	IGVFDS7889GEQS	C39	3	C39:3	reads	fastq	6639467801	a73492b892e34c1a128ebc0f44ace5cf	https://api.data.igvf.org/sequence-files/IGVFFI7093FHGJ/@@download/IGVFFI7093FHGJ.fastq.gz	s3://igvf-public/2024/11/17/08bd01f3-17a9-4d00-b44d-7f532631f26c/IGVFFI7093FHGJ.fastq.gz
IGVFFI9776GAAH	raw	IGVFDS7889GEQS	C39	3	C39:3	reads	fastq	6584735118	50040ac3e71d2396299a6593a933c528	https://api.data.igvf.org/sequence-files/IGVFFI9776GAAH/@@download/IGVFFI9776GAAH.fastq.gz	s3://igvf-public/2024/11/17/033b3aec-5c2c-4d44-8b6f-a0cb16ff40f4/IGVFFI9776GAAH.fastq.gz
IGVFFI1366ZVFZ	raw	IGVFDS8414QFVF	C39	5	C39:5	reads	fastq	5999047480	7af697bc3b0ec1c4e81ef9438b9a5ef5	https://api.data.igvf.org/sequence-files/IGVFFI1366ZVFZ/@@download/IGVFFI1366ZVFZ.fastq.gz	s3://igvf-public/2024/11/17/360075d7-8e32-4bf0-b8d3-3d6161eda469/IGVFFI1366ZVFZ.fastq.gz
IGVFFI1753NANQ	raw	IGVFDS8414QFVF	C39	5	C39:5	reads	fastq	6194989219	64e274ae5d082bdfc668f2b6417615c8	https://api.data.igvf.org/sequence-files/IGVFFI1753NANQ/@@download/IGVFFI1753NANQ.fastq.gz	s3://igvf-public/2024/11/17/2f8ba528-83de-4047-905b-101b8382712e/IGVFFI1753NANQ.fastq.gz
IGVFFI2879EPPD	raw	IGVFDS8414QFVF	C39	5	C39:5	reads	fastq	6090675682	c97c0c1108c11fa41820c41d896ff0a8	https://api.data.igvf.org/sequence-files/IGVFFI2879EPPD/@@download/IGVFFI2879EPPD.fastq.gz	s3://igvf-public/2024/11/17/8e494e69-6955-46cd-9448-1dc8d2dbff29/IGVFFI2879EPPD.fastq.gz
IGVFFI5083FIPK	raw	IGVFDS8414QFVF	C39	5	C39:5	reads	fastq	6210177182	0c81167dbddacd98c3f2b77eec24a156	https://api.data.igvf.org/sequence-files/IGVFFI5083FIPK/@@download/IGVFFI5083FIPK.fastq.gz	s3://igvf-public/2024/11/17/a7ca209e-a2b5-4bae-93c5-1354ab15a2e8/IGVFFI5083FIPK.fastq.gz
IGVFFI6520MHQM	raw	IGVFDS8414QFVF	C39	5	C39:5	reads	fastq	6157199482	e582e13083064ad2261e7749e6b2764b	https://api.data.igvf.org/sequence-files/IGVFFI6520MHQM/@@download/IGVFFI6520MHQM.fastq.gz	s3://igvf-public/2024/11/17/ef236e47-d650-4a61-b1e3-2b1d7a43e964/IGVFFI6520MHQM.fastq.gz
IGVFFI7395GREV	raw	IGVFDS8414QFVF	C39	5	C39:5	reads	fastq	6193979364	90bd44e17363fe112435488d9352d02c	https://api.data.igvf.org/sequence-files/IGVFFI7395GREV/@@download/IGVFFI7395GREV.fastq.gz	s3://igvf-public/2024/11/17/48fa3397-ffa5-4a93-b38c-7c635716bd86/IGVFFI7395GREV.fastq.gz
IGVFFI9129DPVD	raw	IGVFDS8414QFVF	C39	5	C39:5	reads	fastq	5957518408	fea39815b1bcf19b5ad58a636a514a2f	https://api.data.igvf.org/sequence-files/IGVFFI9129DPVD/@@download/IGVFFI9129DPVD.fastq.gz	s3://igvf-public/2024/11/17/90b8ae69-7902-4f27-a1ea-6f354785b03b/IGVFFI9129DPVD.fastq.gz
IGVFFI9474RLDP	raw	IGVFDS8414QFVF	C39	5	C39:5	reads	fastq	6083914291	0f39128af42d51e18912f1f32d5538e0	https://api.data.igvf.org/sequence-files/IGVFFI9474RLDP/@@download/IGVFFI9474RLDP.fastq.gz	s3://igvf-public/2024/11/17/5b4bed08-1241-44ea-8a08-dde10d027ac0/IGVFFI9474RLDP.fastq.gz
IGVFFI0612OGPF	raw	IGVFDS5388FFIX	C39	7	C39:7	reads	fastq	5521816910	c15c62e8938d32ac4002705c53965532	https://api.data.igvf.org/sequence-files/IGVFFI0612OGPF/@@download/IGVFFI0612OGPF.fastq.gz	s3://igvf-public/2024/11/18/a376b1c9-3ca5-47b5-b723-b013999f7e8f/IGVFFI0612OGPF.fastq.gz
IGVFFI2292CUHN	raw	IGVFDS5388FFIX	C39	7	C39:7	reads	fastq	5464468205	a72544374cfa27fe31f377bb973a2750	https://api.data.igvf.org/sequence-files/IGVFFI2292CUHN/@@download/IGVFFI2292CUHN.fastq.gz	s3://igvf-public/2024/11/17/8bd0cda1-3f51-43e5-9d66-3244342367e6/IGVFFI2292CUHN.fastq.gz
IGVFFI2476XUGS	raw	IGVFDS5388FFIX	C39	7	C39:7	reads	fastq	5599248963	a2bd5f7bc0c50bb885c00b8930fb967d	https://api.data.igvf.org/sequence-files/IGVFFI2476XUGS/@@download/IGVFFI2476XUGS.fastq.gz	s3://igvf-public/2024/11/18/b0648459-b127-4e45-8e01-8999d2a92b76/IGVFFI2476XUGS.fastq.gz
IGVFFI3201GSIY	raw	IGVFDS5388FFIX	C39	7	C39:7	reads	fastq	5575880321	0a4d2c1457fea97a8e4fd27b6347e0ed	https://api.data.igvf.org/sequence-files/IGVFFI3201GSIY/@@download/IGVFFI3201GSIY.fastq.gz	s3://igvf-public/2024/11/18/ec86c4a5-5e37-47be-b7d8-711e6c155c7c/IGVFFI3201GSIY.fastq.gz
IGVFFI5853UJNI	raw	IGVFDS5388FFIX	C39	7	C39:7	reads	fastq	5462236196	d9e24a30975cb4c226ba2a37d6520993	https://api.data.igvf.org/sequence-files/IGVFFI5853UJNI/@@download/IGVFFI5853UJNI.fastq.gz	s3://igvf-public/2024/11/17/6ae1670f-64a2-42a5-b9e6-5c7da25a3a04/IGVFFI5853UJNI.fastq.gz
IGVFFI9058HIKH	raw	IGVFDS5388FFIX	C39	7	C39:7	reads	fastq	5544101056	5875a8c87185a86a2c8379ccd8653017	https://api.data.igvf.org/sequence-files/IGVFFI9058HIKH/@@download/IGVFFI9058HIKH.fastq.gz	s3://igvf-public/2024/11/17/03fb2850-f45b-461e-b32e-8d07af825780/IGVFFI9058HIKH.fastq.gz
IGVFFI9541DFXN	raw	IGVFDS5388FFIX	C39	7	C39:7	reads	fastq	5511822883	d263e525cfc04643334bea86aa746651	https://api.data.igvf.org/sequence-files/IGVFFI9541DFXN/@@download/IGVFFI9541DFXN.fastq.gz	s3://igvf-public/2024/11/17/354833f0-561f-45ea-baad-a68d1298dcce/IGVFFI9541DFXN.fastq.gz
IGVFFI9664STUN	raw	IGVFDS5388FFIX	C39	7	C39:7	reads	fastq	5630672506	74a9da15459a5edeb84a98fb89473cc1	https://api.data.igvf.org/sequence-files/IGVFFI9664STUN/@@download/IGVFFI9664STUN.fastq.gz	s3://igvf-public/2024/11/18/5efa3961-03f9-42b1-8e42-81fdfebcda5a/IGVFFI9664STUN.fastq.gz
IGVFFI0518JCIU	raw	IGVFDS2095EPAX	C39	9	C39:9	reads	fastq	6103326638	6f8e706fce0048035367cabd9b766775	https://api.data.igvf.org/sequence-files/IGVFFI0518JCIU/@@download/IGVFFI0518JCIU.fastq.gz	s3://igvf-public/2024/11/18/e48e1a64-1acf-4bb0-865a-d2e4f2833f3a/IGVFFI0518JCIU.fastq.gz
IGVFFI0620CFPU	raw	IGVFDS2095EPAX	C39	9	C39:9	reads	fastq	6025734045	ef642ae4597c524d0d18dbcb8d5fea48	https://api.data.igvf.org/sequence-files/IGVFFI0620CFPU/@@download/IGVFFI0620CFPU.fastq.gz	s3://igvf-public/2024/11/18/19492d65-a2fe-459e-b658-446b06ca6471/IGVFFI0620CFPU.fastq.gz
IGVFFI1870BAVL	raw	IGVFDS2095EPAX	C39	9	C39:9	reads	fastq	6131345841	4db0002e3a4d740c13576d6ecc8fd045	https://api.data.igvf.org/sequence-files/IGVFFI1870BAVL/@@download/IGVFFI1870BAVL.fastq.gz	s3://igvf-public/2024/11/18/d1b06a31-935c-4e05-ad1c-c739e155cb50/IGVFFI1870BAVL.fastq.gz
IGVFFI4516HAAV	raw	IGVFDS2095EPAX	C39	9	C39:9	reads	fastq	6043933171	bb9ef48685c16defb6dc8c53f61ec605	https://api.data.igvf.org/sequence-files/IGVFFI4516HAAV/@@download/IGVFFI4516HAAV.fastq.gz	s3://igvf-public/2024/11/18/46bf1385-f48a-458b-a04f-a81ea862277a/IGVFFI4516HAAV.fastq.gz
IGVFFI5032TYYT	raw	IGVFDS2095EPAX	C39	9	C39:9	reads	fastq	6188012312	fd52a99e101195370f54ed5d5c8244f9	https://api.data.igvf.org/sequence-files/IGVFFI5032TYYT/@@download/IGVFFI5032TYYT.fastq.gz	s3://igvf-public/2024/11/18/2420f17d-ca2d-4168-bb99-3eea81367c89/IGVFFI5032TYYT.fastq.gz
IGVFFI5466INWX	raw	IGVFDS2095EPAX	C39	9	C39:9	reads	fastq	5965371045	b399f0b6426963bd139bd20746dcf5ef	https://api.data.igvf.org/sequence-files/IGVFFI5466INWX/@@download/IGVFFI5466INWX.fastq.gz	s3://igvf-public/2024/11/18/337aa3b1-c884-4e46-a00a-0479e24ed8e3/IGVFFI5466INWX.fastq.gz
IGVFFI8640VURN	raw	IGVFDS2095EPAX	C39	9	C39:9	reads	fastq	6117440492	e8364c274873bb99b60a8748909c3cbd	https://api.data.igvf.org/sequence-files/IGVFFI8640VURN/@@download/IGVFFI8640VURN.fastq.gz	s3://igvf-public/2024/11/18/eade5244-61f7-49ac-a491-6972f2b99379/IGVFFI8640VURN.fastq.gz
IGVFFI9458YTXK	raw	IGVFDS2095EPAX	C39	9	C39:9	reads	fastq	6102810971	a9bae14e3203955a025daeda1679b04d	https://api.data.igvf.org/sequence-files/IGVFFI9458YTXK/@@download/IGVFFI9458YTXK.fastq.gz	s3://igvf-public/2024/11/18/e6cc704d-1699-474b-8125-faabd0249f67/IGVFFI9458YTXK.fastq.gz
